scenario,region,sector,2020,2025,2030,2035,2040,2045,2050,2055,2060
Lowcost_DAC,GX,Residential,1.319562012,1.485451952,1.573851421,1.612122598,1.57701034,1.474346349,1.419601832,1.345651669,1.292890177
Lowcost_DAC,GX,Transportation,7.793332777,8.397293612,8.748301304,8.843924138,8.549969446,8.070721744,7.852159327,7.579772941,7.557516518
Lowcost_DAC,GZ,Agricultural,0.229103475,0.219266988,0.212748076,0.197883426,0.166774326,0.141271765,0.117942343,0.094585201,0.085184025
Lowcost_DAC,GZ,Electricity generation,31.24129541,35.07222488,35.35944731,35.7016543,27.91547611,10.77823691,4.205879508,2.10523871,1.91022789
Lowcost_DAC,GZ,Industry,36.58373132,36.61019959,36.0759459,32.76838057,25.32234674,18.46640931,14.37291369,10.55179602,8.150463954
Lowcost_DAC,GZ,Residential,4.991427947,5.046064122,5.225454557,5.244475712,3.796826634,2.77363605,2.361935008,2.013776628,1.961771864
Lowcost_DAC,GZ,Transportation,5.592826172,5.828069299,5.913858849,5.886999252,5.611459517,5.256135203,5.071849209,4.894987421,4.869735687
Lowcost_DAC,HA,Agricultural,1.280774846,1.222051199,1.184913156,1.101162218,0.909298088,0.744412265,0.590009404,0.43704308,0.380510782
Lowcost_DAC,HA,Electricity generation,77.01445313,86.16275658,88.71447217,88.77828587,77.01308815,51.62463309,29.43027903,17.46543558,16.11518541
Lowcost_DAC,HA,Industry,65.83869846,65.79302986,67.00618329,62.98125082,46.0255256,37.4582619,32.33660088,26.4536834,21.94571591
Lowcost_DAC,HA,Residential,6.758522194,7.720997827,8.462223899,8.824476135,8.386085786,7.810271674,7.588067318,7.259353784,7.249127697
Lowcost_DAC,HA,Transportation,10.63276381,10.85354364,10.83135102,10.69038757,10.08269765,9.355218738,8.94582891,8.590557609,8.50129392
Lowcost_DAC,HB,Agricultural,0.59255094,0.568577344,0.550241807,0.508540184,0.428519041,0.363195512,0.303566502,0.24346255,0.216805051
Lowcost_DAC,HB,Electricity generation,32.42896541,36.65258125,38.10607467,38.58706667,33.48754174,22.36572777,12.7950473,7.666594799,7.117688546
Lowcost_DAC,HB,Industry,58.02691397,59.93681837,61.73504046,59.13347562,45.78916851,37.47816447,32.04323588,25.91011671,20.9011229
Lowcost_DAC,HB,Residential,7.078055837,7.906994844,8.419660402,8.671076876,8.000999632,7.002052956,6.526689972,6.011202471,5.83074688
Lowcost_DAC,HB,Transportation,12.79127034,12.80627027,12.57763755,12.30241793,11.33035206,10.34870695,9.718646801,9.108777712,8.902132995
Lowcost_DAC,HE,Agricultural,0.92842312,0.884954579,0.856389564,0.788404177,0.648546,0.529181779,0.417219035,0.306931566,0.266671312
Lowcost_DAC,HE,Electricity generation,60.79226769,62.97043608,64.04398884,62.66980369,49.96097336,20.28597583,7.707018647,4.728808247,4.352483311
Lowcost_DAC,HE,Industry,136.0486382,125.7822316,121.9252385,108.2387484,76.25452364,61.05370534,52.94860875,43.27367603,35.10711098
Lowcost_DAC,HE,Residential,11.32878345,13.42200145,15.99806043,17.41657586,15.11882778,13.79955195,13.48911641,12.90188582,13.3520751
Lowcost_DAC,HE,Transportation,7.135754774,7.609409961,7.893733093,8.028573249,7.742163816,7.317652659,7.077665126,6.852899171,6.872106073
Lowcost_DAC,HI,Agricultural,0.064256845,0.061208959,0.058590976,0.053005224,0.044752695,0.038227784,0.032328337,0.026339998,0.023644612
Lowcost_DAC,HI,Electricity generation,7.54327385,8.895739146,9.134103764,9.481400326,7.78860768,3.577600225,1.769220858,1.106049811,1.051242315
Lowcost_DAC,HI,Industry,4.485478061,5.17432836,5.747623351,6.098113067,5.816432685,5.393405637,5.061945651,4.639162302,4.262103007
Lowcost_DAC,HI,Residential,0.30173354,0.365765348,0.410301179,0.440494781,0.452713238,0.441535994,0.438504795,0.426927498,0.416509457
Lowcost_DAC,HI,Transportation,3.059386458,3.619057353,4.04484767,4.307543099,4.268432824,4.040047509,3.915791784,3.674427423,3.608988361
Lowcost_DAC,HL,Agricultural,0.879726141,0.840953299,0.81665165,0.758814648,0.634454576,0.529465619,0.432311663,0.335598541,0.298126875
Lowcost_DAC,HL,Electricity generation,21.71769308,21.84724005,22.47056441,21.86688072,19.00998247,12.61313733,7.349849926,4.224201834,3.275928011
Lowcost_DAC,HL,Industry,34.70706148,36.7683759,38.51159629,36.86174029,28.83190391,24.37974442,21.37292238,17.53445154,14.87580567
Lowcost_DAC,HL,Residential,3.752013455,4.075806106,4.324977538,4.254799686,3.609571394,3.491864188,3.763823533,4.041714512,4.260397928
Lowcost_DAC,HL,Transportation,5.772883373,5.830105348,5.834481276,5.792341656,5.451078908,5.035784182,4.802972374,4.563576134,4.490594154
Lowcost_DAC,HN,Agricultural,0.787108087,0.756739932,0.738635865,0.695953523,0.590546006,0.50452413,0.426303327,0.348015586,0.315423234
Lowcost_DAC,HN,Electricity generation,22.05587247,24.64769591,25.43356961,25.55494037,22.32361712,15.75052598,9.258813598,5.322141625,4.730906952
Lowcost_DAC,HN,Industry,51.96835063,53.84522537,55.63896813,53.51448573,41.00982346,32.92678558,27.44452446,21.40346702,16.85262973
Lowcost_DAC,HN,Residential,4.698581909,5.234587078,5.615024883,5.846589982,5.419006092,4.800163947,4.507727828,4.177929292,4.05289166
Lowcost_DAC,HN,Transportation,10.03070549,10.62495482,10.90967222,10.97818925,10.50310039,9.880436533,9.549782986,9.202953412,9.165749534
Lowcost_DAC,JL,Agricultural,0.53603456,0.512402194,0.494323119,0.452551923,0.378446775,0.31716281,0.261004912,0.204854862,0.18112388
Lowcost_DAC,JL,Electricity generation,16.80095168,17.10629621,18.13224218,18.00460834,15.71895588,10.01795003,5.645832675,3.467290332,3.024732039
Lowcost_DAC,JL,Industry,34.315228,39.55451962,43.9580541,45.36975433,39.85797733,35.95076504,32.3006652,26.68999307,21.19662054
Lowcost_DAC,JL,Residential,3.394011625,4.188637164,4.86316281,5.212503556,4.966495446,4.762781133,4.823072992,4.825508609,4.8996607
Lowcost_DAC,JL,Transportation,3.400276906,3.493530626,3.489458443,3.409271476,3.218214386,3.011008479,2.895747472,2.800147249,2.801252621
Lowcost_DAC,JS,Agricultural,0.557119803,0.533642561,0.518932627,0.484756617,0.406613841,0.341280523,0.280621103,0.220019034,0.196296552
Lowcost_DAC,JS,Electricity generation,122.9873809,131.1807441,129.2059066,128.0514778,109.2024196,61.66355754,29.14450072,15.70873889,13.94975542
Lowcost_DAC,JS,Industry,77.54483461,74.00080587,72.43216575,65.03473266,45.61949928,36.5946064,31.71528016,26.10796035,21.82620412
Lowcost_DAC,JS,Residential,5.237007959,5.849790902,6.121909145,6.14892404,5.880099951,5.396435576,5.065802095,4.68016077,4.430822789
Lowcost_DAC,JS,Transportation,16.71416302,16.30602996,15.71976621,15.15498733,13.73933174,12.35756864,11.38220839,10.43793071,10.02562469
Lowcost_DAC,JX,Agricultural,0.68644078,0.660191223,0.644602879,0.607743284,0.516319655,0.441933989,0.374418494,0.306822266,0.278510253
Lowcost_DAC,JX,Electricity generation,26.21718139,30.33179313,31.91461596,32.66540368,28.38901164,18.24143993,9.725199221,5.233115132,4.770034421
Lowcost_DAC,JX,Industry,31.81024072,32.86670255,33.481949,32.46302755,25.41752413,18.92874209,14.98203295,11.58806181,9.232885177
Lowcost_DAC,JX,Residential,2.223859344,2.467334044,2.619631516,2.70027872,2.533468644,2.272681006,2.141329293,1.991734928,1.923673843
Lowcost_DAC,JX,Transportation,5.786528399,5.992993971,6.023208154,5.948341851,5.67453034,5.355243251,5.188858676,5.056749533,5.057969655
Lowcost_DAC,LN,Agricultural,0.304184391,0.290757047,0.280482711,0.256749433,0.214673307,0.179886353,0.14801601,0.116160839,0.102711523
Lowcost_DAC,LN,Electricity generation,36.04331127,36.5269646,37.93857474,37.21461796,32.30360224,20.1387299,10.70724451,5.914125208,4.819253535
Lowcost_DAC,LN,Industry,72.20850667,71.86896776,72.77330232,67.97546476,52.38942663,43.84277989,38.51484062,31.96973613,26.64670926
Lowcost_DAC,LN,Residential,5.217517407,6.099135843,6.740821795,6.996410724,6.670679706,6.40364041,6.672376939,6.901601548,7.16411035
Lowcost_DAC,LN,Transportation,15.92691934,16.19074544,16.12321034,15.88369203,14.70830689,13.48301051,12.60428018,11.647573,11.43455404
Lowcost_DAC,NM,Agricultural,0.385176652,0.365195053,0.351732767,0.320297954,0.258149612,0.204069133,0.153027991,0.103404482,0.086589207
Lowcost_DAC,NM,Electricity generation,99.00265153,103.2864506,105.7329498,104.1260164,79.18625714,27.76294084,10.69476171,7.45826343,7.172946388
Lowcost_DAC,NM,Industry,78.96015088,76.55802941,76.97228512,70.15745907,47.96855909,38.62247158,32.92353768,26.92776018,23.64269384
Lowcost_DAC,NM,Residential,2.320465389,3.15262463,3.920717526,4.426450568,4.194214048,4.030214004,4.321333029,4.611890381,4.957300518
Lowcost_DAC,NM,Transportation,5.209824073,5.118826144,4.952232436,4.728419365,4.334895833,3.981591339,3.75178329,3.575991469,3.520226008
Lowcost_DAC,NX,Agricultural,0.047463941,0.04467603,0.042649591,0.038036454,0.029811425,0.022572054,0.015774885,0.009308353,0.007302592
Lowcost_DAC,NX,Electricity generation,31.1898099,34.59772384,36.63629253,37.14892097,28.75343761,9.203342018,3.60630238,2.526024219,2.455274233
Lowcost_DAC,NX,Industry,15.66091891,16.38442267,17.15635715,16.70328263,13.22222248,11.25601049,9.944338725,8.601444371,7.763457752
Lowcost_DAC,NX,Residential,0.480980993,0.644062394,0.796045321,0.897420287,0.904143577,0.901470888,0.940776847,0.96684642,0.998429257
Lowcost_DAC,NX,Transportation,1.598679058,1.708855953,1.747432886,1.718115254,1.630882866,1.541173603,1.490942342,1.454804253,1.457777808
Lowcost_DAC,QH,Agricultural,0.063214691,0.060278211,0.058268786,0.053483495,0.043871155,0.035603348,0.027865308,0.020276883,0.017521531
Lowcost_DAC,QH,Electricity generation,3.92584421,4.554480077,5.079572,5.422759177,4.502069628,1.794304091,0.853182466,0.649825241,0.637639002
Lowcost_DAC,QH,Industry,7.391503521,7.982898956,8.462086773,8.237088028,6.599466663,5.47924464,4.682558606,3.846105004,3.270949593
Lowcost_DAC,QH,Residential,1.085832598,1.38695096,1.688529159,1.879118034,1.757603744,1.654611215,1.645716665,1.612322225,1.643480051
Lowcost_DAC,QH,Transportation,1.177651989,1.249387565,1.273921247,1.256142816,1.19603967,1.130522475,1.095625854,1.069641229,1.073844717
Lowcost_DAC,SC,Agricultural,0.531934319,0.510107187,0.493353797,0.455343753,0.383202819,0.324457199,0.270923573,0.217084874,0.193333393
Lowcost_DAC,SC,Electricity generation,13.99685069,15.93856106,16.61382148,16.83210993,14.76702636,10.57196598,6.543784334,4.176736004,3.857870866
Lowcost_DAC,SC,Industry,62.4249792,63.53585852,64.90620552,61.6921694,47.03470634,38.3178485,32.60495269,26.55513233,21.886368
Lowcost_DAC,SC,Residential,7.836855613,9.191473698,10.08853823,10.62863698,10.43847091,9.816559354,9.51676766,9.120665534,8.93205275
Lowcost_DAC,SC,Transportation,8.745373083,9.569210427,10.11586527,10.35117447,10.01010024,9.323162948,8.995281888,8.575228801,8.416253414
Lowcost_DAC,SD,Agricultural,1.519741448,1.453414442,1.410706298,1.307473723,1.088217491,0.903511242,0.731139736,0.5599804,0.494428558
Lowcost_DAC,SD,Electricity generation,127.3130664,131.3614548,133.2512419,130.0174628,104.251255,43.45387503,16.23745415,9.375948727,8.480406814
Lowcost_DAC,SD,Industry,122.6436952,121.4135546,121.8212676,111.538269,80.05769398,64.79175524,54.12362748,42.02066125,33.43835169
Lowcost_DAC,SD,Residential,8.601255898,10.43454958,11.79492949,12.54975217,12.34736998,11.7776127,11.60286874,11.1831915,11.1601032
Lowcost_DAC,SD,Transportation,18.72685909,19.76575221,20.1974395,20.17805688,18.98771068,17.60896122,16.55693763,15.36649077,15.1543335
Lowcost_DAC,SH,Agricultural,0.009324833,0.008934285,0.008630418,0.007941246,0.006690453,0.005675268,0.004741305,0.003797012,0.003383711
Lowcost_DAC,SH,Electricity generation,25.22365528,27.27736542,27.04542673,27.21439533,23.32043976,13.1868618,6.166048738,3.189356111,2.782018468
Lowcost_DAC,SH,Industry,24.87608342,26.57449939,27.51525527,27.00336696,22.68935581,18.6298339,16.02110414,13.51323468,11.81862861
Lowcost_DAC,SH,Residential,4.175227786,5.735794169,6.741041831,7.330161034,7.478813916,7.15869835,7.073654425,6.845034226,6.689318583
Lowcost_DAC,SH,Transportation,24.18027582,26.63377503,28.06110007,28.78613082,27.03536137,24.53825639,22.65901315,20.18051939,19.25743714
Lowcost_DAC,SN,Agricultural,0.15885598,0.150375892,0.144340303,0.130378849,0.104299722,0.081508662,0.060103698,0.03946696,0.0326191
Lowcost_DAC,SN,Electricity generation,36.89411845,40.81207695,43.08284813,43.49559226,34.16992786,11.06148535,4.12678108,2.741286531,2.638026349
Lowcost_DAC,SN,Industry,37.84177228,38.55906255,39.1009734,36.75387348,27.41876654,21.56404925,18.2393416,14.92667418,12.85551734
Lowcost_DAC,SN,Residential,4.927997569,5.719616994,6.355024165,6.612497877,6.179151609,5.731083222,5.545407073,5.23737208,5.206161563
Lowcost_DAC,SN,Transportation,6.761942151,7.057057778,7.174939005,7.159459318,6.78148837,6.284818978,5.972007214,5.662033321,5.57229386
Lowcost_DAC,SX,Agricultural,0.232859848,0.220312999,0.211788437,0.192003197,0.153316185,0.119250516,0.086963092,0.05570776,0.045407606
Lowcost_DAC,SX,Electricity generation,66.64966616,69.30124818,71.12552558,70.20226218,54.17959266,19.84763219,7.752129019,5.373445039,5.125296926
Lowcost_DAC,SX,Industry,71.25825733,69.43347749,67.97287114,61.11152543,42.12037437,33.6569423,29.10640444,23.94486249,20.11393531
Lowcost_DAC,SX,Residential,7.118500366,8.154234106,9.586017299,10.21217408,8.469526048,7.760644449,7.671015697,7.393732922,7.702190659
Lowcost_DAC,SX,Transportation,7.263748725,7.656724762,7.850005271,7.877026913,7.531950695,7.095555663,6.853035553,6.641402077,6.635944598
Lowcost_DAC,TJ,Agricultural,0.051055903,0.048838458,0.047109434,0.043067484,0.035923109,0.030045297,0.024634451,0.019238275,0.016974318
Lowcost_DAC,TJ,Electricity generation,16.88103445,17.21166232,17.29816548,16.74865185,14.08955874,7.88150072,3.677331511,1.907939866,1.522684766
Lowcost_DAC,TJ,Industry,23.66835219,26.74544113,29.74753051,30.74767383,26.49598684,23.35477493,20.83165395,17.41085162,14.77109242
Lowcost_DAC,TJ,Residential,2.114441897,3.139052821,4.170960146,4.993923148,5.142112247,5.220817898,5.57097105,5.803307739,6.103821456
Lowcost_DAC,TJ,Transportation,3.905179589,4.486597933,4.961532143,5.306086747,5.216796245,4.93160866,4.709662095,4.364667507,4.268067981
Lowcost_DAC,XJ,Agricultural,0.304137077,0.289609173,0.279572783,0.255848441,0.209160629,0.169107729,0.131698831,0.095151975,0.082078687
Lowcost_DAC,XJ,Electricity generation,63.00616706,69.76077924,73.89209903,74.99133887,61.70070299,23.16057659,8.884160913,5.73663448,5.432172169
Lowcost_DAC,XJ,Industry,35.74525984,38.53676808,41.05508833,40.17118224,32.35640192,27.69669963,23.57077884,18.90830225,15.94099814
Lowcost_DAC,XJ,Residential,2.899965945,3.940497203,4.956393453,5.682329633,5.921419746,6.257649291,6.998384692,7.646616519,8.199408855
Lowcost_DAC,XJ,Transportation,6.674061999,7.160268638,7.404171552,7.409282329,7.083613711,6.696914118,6.481250717,6.289743664,6.268317682
Lowcost_DAC,XZ,Agricultural,0.0724365,0.06929191,0.06676719,0.06088605,0.05078544,0.0424685,0.03480562,0.02716267,0.023965582
Lowcost_DAC,XZ,Electricity generation,0.000205956,0.00055588,0.000990332,0.001460739,0.001511481,0.000773385,0.000326136,0.000205734,0.000173883
Lowcost_DAC,XZ,Industry,2.099433041,2.591556102,3.017949332,3.333632884,3.268535458,3.049918362,2.80652386,2.430093436,2.16198517
Lowcost_DAC,XZ,Residential,0.947065631,1.19483005,1.409622387,1.552304377,1.537980704,1.438030259,1.357399543,1.235716877,1.18409972
Lowcost_DAC,XZ,Transportation,6.0639074,6.629089465,6.882135338,6.849602692,6.649128627,6.411744436,6.32236139,6.257138408,6.322124616
Lowcost_DAC,YN,Agricultural,0.298489658,0.287990326,0.282279935,0.26735455,0.225467108,0.189001816,0.154261011,0.118805705,0.104325489
Lowcost_DAC,YN,Electricity generation,8.383249688,10.4121742,11.18207832,12.72832034,10.88944655,4.917893822,2.076978698,1.112055884,0.98467909
Lowcost_DAC,YN,Industry,36.62417065,37.61829068,41.97979559,41.33154091,32.28705589,24.03340979,18.99245379,14.96670443,12.35470048
Lowcost_DAC,YN,Residential,4.270212762,5.154481179,5.93714684,6.479894522,6.108689761,5.596126127,5.429163636,5.205275308,5.282196222
Lowcost_DAC,YN,Transportation,9.666427097,10.37606857,10.70114491,10.67563639,10.28303083,9.729834153,9.478744171,9.20306429,9.170364071
Lowcost_DAC,ZJ,Agricultural,0.197015566,0.188250766,0.182635895,0.169808311,0.141057077,0.116213478,0.092700312,0.069169354,0.060267689
Lowcost_DAC,ZJ,Electricity generation,68.09264125,74.17501857,73.89430377,75.1778102,65.38745439,39.3475255,19.27829538,10.00046238,8.557391779
Lowcost_DAC,ZJ,Industry,36.06823303,39.42288871,41.79715813,41.60381147,34.32457438,28.53869621,24.22930325,19.29421113,15.71292121
Lowcost_DAC,ZJ,Residential,5.572838538,6.582270358,7.208977316,7.56254075,7.42460905,6.913330205,6.602675128,6.190079192,5.979757291
Lowcost_DAC,ZJ,Transportation,13.08051379,13.48176478,13.61352831,13.63053948,12.76404866,11.73140082,11.04958939,10.28776323,10.0010223
Lowcost_DAC_earlypeak,AH,Agricultural,0.806718996,0.769752751,0.679234361,0.507817367,0.429995865,0.378046559,0.322916253,0.26926322,0.238455686
Lowcost_DAC_earlypeak,AH,Electricity generation,58.22674251,62.60667566,59.37017048,46.78323432,29.86528539,22.78337736,10.58211419,5.70164629,4.938030448
Lowcost_DAC_earlypeak,AH,Industry,42.74272044,43.87743261,39.05570487,33.06055206,26.88350565,22.53087232,19.72862901,16.70697736,13.81314257
Lowcost_DAC_earlypeak,AH,Residential,4.407121876,5.111632588,5.386754533,5.428745393,5.44064931,5.348449214,5.201428374,4.979613731,4.835416524
Lowcost_DAC_earlypeak,AH,Transportation,9.044136063,9.324900297,9.142372535,8.612815077,8.183990243,7.928065792,7.650398123,7.408914614,7.319411469
Lowcost_DAC_earlypeak,BJ,Agricultural,0.015906233,0.01514944,0.013323792,0.009811534,0.008213989,0.007125059,0.006007165,0.004935551,0.004335317
Lowcost_DAC_earlypeak,BJ,Electricity generation,13.84500536,13.82136886,13.05802319,11.34081307,8.673661596,6.727573222,3.968436182,2.345713594,1.82379607
Lowcost_DAC_earlypeak,BJ,Industry,8.679554116,10.33003266,10.64187019,9.540305279,8.111727996,7.085383681,6.530408186,5.862840474,5.442679041
Lowcost_DAC_earlypeak,BJ,Residential,6.531198751,8.897737377,9.581393852,9.888732604,10.1955441,10.21415235,10.00464011,9.515659039,9.316553394
Lowcost_DAC_earlypeak,BJ,Transportation,9.73672413,11.55553251,12.2686453,12.10783443,12.24046496,12.05794169,11.40007556,10.34928419,9.455599986
Lowcost_DAC_earlypeak,CQ,Agricultural,0.090179581,0.086205504,0.076555027,0.058438384,0.049922298,0.044261239,0.038125586,0.03210054,0.028561367
Lowcost_DAC_earlypeak,CQ,Electricity generation,14.14086194,15.92688081,15.53124796,13.90070978,10.92923529,9.081569983,5.349376477,3.026747155,2.519083996
Lowcost_DAC_earlypeak,CQ,Industry,29.04726096,31.17499868,29.46408153,25.22188893,20.40795271,17.23301635,15.07033435,13.12576946,11.58812563
Lowcost_DAC_earlypeak,CQ,Residential,2.787555735,3.387350621,3.713186794,3.858821143,3.945297233,3.920639527,3.875514269,3.763876125,3.673461102
Lowcost_DAC_earlypeak,CQ,Transportation,6.90654719,7.438482495,7.536430386,7.242219835,7.0355836,6.905779187,6.702157545,6.467803103,6.343621853
Lowcost_DAC_earlypeak,China,Biomass (offsetting),-59.618354,-119.1604363,-206.6988899,-236.2318588,-238.9722088,-241.8574988,-246.2989048,-250.6416839,-253.4857201
Lowcost_DAC_earlypeak,China,Others,20.0627842,33.804116,47.834525,61.49388,78.59323,86.53801,94.91411,97.479834,97.958456
Lowcost_DAC_earlypeak,FJ,Agricultural,0.154056359,0.147699183,0.132100941,0.104864511,0.09190016,0.0830594,0.073064266,0.062808508,0.056322653
Lowcost_DAC_earlypeak,FJ,Electricity generation,35.59416946,39.22076391,37.56269867,31.38810788,21.57665366,16.99427173,8.523325433,4.633511493,3.862987139
Lowcost_DAC_earlypeak,FJ,Industry,28.60983238,30.35257616,28.83185541,24.16371284,19.14106025,15.62294699,13.32414436,11.31071773,9.689552616
Lowcost_DAC_earlypeak,FJ,Residential,1.919457804,2.11476062,2.160894165,2.099838655,2.033465622,1.938517216,1.837057812,1.712926873,1.621134693
Lowcost_DAC_earlypeak,FJ,Transportation,9.458332425,9.983171271,9.882403319,9.401462089,9.087153577,8.866493297,8.446010327,7.906384902,7.595372216
Lowcost_DAC_earlypeak,GD,Agricultural,0.306297239,0.292535065,0.260158307,0.203180093,0.176702814,0.158890965,0.13931999,0.119385086,0.106946222
Lowcost_DAC_earlypeak,GD,Electricity generation,90.07387473,106.9954439,104.2358656,82.53667651,53.44944312,42.30885526,22.45687745,13.79214569,12.04358729
Lowcost_DAC_earlypeak,GD,Industry,54.59182963,58.97347167,56.87104922,48.45446054,38.78667328,31.9539909,27.48707989,23.62148375,20.7971271
Lowcost_DAC_earlypeak,GD,Residential,9.074069283,11.31589838,12.63117362,13.27607637,13.66299833,13.57830012,13.44615305,13.0196129,12.67777603
Lowcost_DAC_earlypeak,GD,Transportation,27.74000186,29.96749354,30.32510623,29.3336984,28.76111575,28.35792139,27.28489696,25.7516762,24.92262141
Lowcost_DAC_earlypeak,GS,Agricultural,0.211797695,0.201960802,0.178064976,0.131721775,0.110047417,0.095136102,0.079883146,0.065352606,0.057341433
Lowcost_DAC_earlypeak,GS,Electricity generation,21.32720736,23.70164641,23.702997,19.06800122,10.98816686,7.292994411,3.177334683,2.056848532,1.934653188
Lowcost_DAC_earlypeak,GS,Industry,20.45776441,20.31857656,17.12170454,13.98441269,11.23269374,9.352741599,8.173614822,7.045726353,6.322118036
Lowcost_DAC_earlypeak,GS,Residential,2.712240828,3.098206792,2.870281114,2.729062731,2.737485444,2.789072939,2.728196007,2.604367311,2.627411865
Lowcost_DAC_earlypeak,GS,Transportation,4.380161852,4.66975691,4.720915426,4.575191481,4.454799738,4.388068918,4.294067737,4.208940913,4.223995416
Lowcost_DAC_earlypeak,GX,Agricultural,0.606119007,0.580884444,0.51991756,0.411952001,0.361782265,0.328719409,0.291555086,0.254197198,0.231371284
Lowcost_DAC_earlypeak,GX,Electricity generation,16.01799861,17.95672689,17.33115385,13.8538268,8.914784059,6.649900783,2.875961793,1.263534281,0.97549572
Lowcost_DAC_earlypeak,GX,Industry,33.77600462,35.45428548,33.38546749,27.44893155,21.42715335,17.44536106,14.9767235,12.80036723,10.94333979
Lowcost_DAC_earlypeak,GX,Residential,1.319562012,1.485671798,1.542463236,1.534238507,1.511988926,1.452072142,1.408302538,1.343435013,1.290229263
Lowcost_DAC_earlypeak,GX,Transportation,7.793332777,8.398774268,8.511550052,8.235503494,8.120604351,8.060131981,7.891249967,7.629932371,7.535462616
Lowcost_DAC_earlypeak,GZ,Agricultural,0.229103475,0.219376615,0.195969245,0.154279162,0.13504373,0.122382208,0.108288854,0.094179554,0.085605583
Lowcost_DAC_earlypeak,GZ,Electricity generation,31.24129541,35.08989735,33.38005215,23.194806,12.81962122,9.403611997,3.969185341,1.974316531,1.675844906
Lowcost_DAC_earlypeak,GZ,Industry,36.58373132,36.64703367,30.82018439,24.2230629,18.04442702,13.65642677,11.02189663,8.736120947,7.456282701
Lowcost_DAC_earlypeak,GZ,Residential,4.991427947,5.052003472,4.322565345,3.529559292,3.043474012,2.73962628,2.375039526,2.03178243,1.93476786
Lowcost_DAC_earlypeak,GZ,Transportation,5.592826172,5.828969921,5.773390946,5.520350786,5.342204721,5.231719371,5.082657937,4.918948291,4.860194542
Lowcost_DAC_earlypeak,HA,Agricultural,1.280774846,1.222707518,1.082227229,0.81575189,0.69143092,0.608839023,0.52064323,0.434675313,0.384794365
Lowcost_DAC_earlypeak,HA,Electricity generation,77.01445313,86.20390418,84.00841335,75.17869626,59.22806371,49.33528965,29.54729022,17.29306302,14.60035359
Lowcost_DAC_earlypeak,HA,Industry,65.83869846,65.87016112,55.67029699,44.6793917,36.24132542,30.77581568,27.34332962,23.61517599,20.46349936
Lowcost_DAC_earlypeak,HA,Residential,6.758522194,7.724393295,8.039512155,8.026189079,8.016280422,7.936711098,7.741414603,7.394001291,7.279109178
Lowcost_DAC_earlypeak,HA,Transportation,10.63276381,10.85491331,10.62056828,10.07995619,9.633823707,9.354897709,8.997417849,8.653740815,8.494345898
Lowcost_DAC_earlypeak,HB,Agricultural,0.59255094,0.568839561,0.510642887,0.408468083,0.357968108,0.323325134,0.284267289,0.244364445,0.218710754
Lowcost_DAC_earlypeak,HB,Electricity generation,32.42896541,36.67217827,35.83293939,32.12323516,25.28639737,21.12800213,12.69084382,7.502573842,6.382469437
Lowcost_DAC_earlypeak,HB,Industry,58.02691397,59.98872703,54.28520424,45.58947107,36.66740429,30.59167755,26.68886864,22.82241823,19.46423553
Lowcost_DAC_earlypeak,HB,Residential,7.078055837,7.909259572,8.066055888,7.747630664,7.382954668,6.979650208,6.557844744,6.055714122,5.808933754
Lowcost_DAC_earlypeak,HB,Transportation,12.79127034,12.8085503,12.23397224,11.38941583,10.71245244,10.33665251,9.783682956,9.196685197,8.882810761
Lowcost_DAC_earlypeak,HE,Agricultural,0.92842312,0.885436465,0.781323861,0.583086496,0.492323285,0.43044148,0.366053828,0.303838256,0.26854232
Lowcost_DAC_earlypeak,HE,Electricity generation,60.79226769,62.98761161,60.8478366,46.45428221,27.43847131,18.54974861,7.789683257,4.736785966,4.401204137
Lowcost_DAC_earlypeak,HE,Industry,136.0486382,126.0015027,94.91675766,76.4280001,61.80686005,50.09363397,44.47877931,38.27301699,32.66947338
Lowcost_DAC_earlypeak,HE,Residential,11.32878345,13.44168812,13.57132021,13.59260367,13.87880507,14.15283272,13.91142657,13.23517474,13.35474557
Lowcost_DAC_earlypeak,HE,Transportation,7.135754774,7.610408859,7.726334376,7.565701419,7.412375312,7.311031039,7.112262567,6.898010411,6.858971859
Lowcost_DAC_earlypeak,HI,Agricultural,0.064256845,0.061236887,0.054509147,0.043039759,0.037827908,0.034352338,0.03043721,0.026376352,0.023776637
Lowcost_DAC_earlypeak,HI,Electricity generation,7.54327385,8.900925607,8.599844934,6.451638098,3.999958606,3.156806101,1.675083435,1.04829214,0.929934082
Lowcost_DAC_earlypeak,HI,Industry,4.485478061,5.175546958,5.595523669,5.358062085,4.995929265,4.700241715,4.470450093,4.19041422,3.911671613
Lowcost_DAC_earlypeak,HI,Residential,0.30173354,0.365803762,0.404807544,0.426215402,0.439452933,0.436049561,0.435516913,0.42620601,0.416022295
Lowcost_DAC_earlypeak,HI,Transportation,3.059386458,3.620064199,3.877978184,3.888834337,3.994969257,4.057201169,3.960677859,3.718262252,3.586451193
Lowcost_DAC_earlypeak,HL,Agricultural,0.879726141,0.841390399,0.749387884,0.579109006,0.500577869,0.447571125,0.390099875,0.333468868,0.299942978
Lowcost_DAC_earlypeak,HL,Electricity generation,21.71769308,21.85152281,21.51900678,18.97850425,15.00470517,11.91609407,7.30782062,4.221653401,3.158610554
Lowcost_DAC_earlypeak,HL,Industry,34.70706148,36.80824848,33.27998024,27.98110387,22.72947617,19.43829754,17.46635068,15.17682163,13.71474805
